pid,Step 45,Step 40,Step 35,Step 30,Step 25,Step 20,Step 15,Step 10,Step 5
4236,0.9995,0.803,0.5625,0.4036,0.3442,0.2612,0.2289,0.1829,0.10547
4237,0.9995,0.8384,0.571,0.3179,0.2078,0.1757,0.1588,0.1371,0.1117
4238,1.001,0.763,0.4844,0.3677,0.327,0.2947,0.284,0.2637,0.2252
4239,0.999,0.7866,0.5757,0.2063,0.194,0.1986,0.1747,0.1339,0.08325
4240,0.9995,0.8677,0.6055,0.2354,0.147,0.143,0.1423,0.1361,0.12164
4241,1.0,0.584,0.272,0.2186,0.2137,0.2026,0.1946,0.1783,0.1677
4242,1.0,0.7354,0.355,0.1903,0.1525,0.1514,0.1483,0.1455,0.0956
4243,1.0,0.612,0.323,0.2578,0.1996,0.1812,0.162,0.1521,0.1365
4244,1.0,0.765,0.54,0.4678,0.3704,0.3145,0.281,0.2152,0.1582
4245,0.9995,0.827,0.6445,0.439,0.232,0.1561,0.1422,0.12463,0.0752
4246,0.9995,0.7227,0.4998,0.3962,0.345,0.3086,0.2727,0.2343,0.1736
4247,1.0,0.8467,0.578,0.2725,0.1693,0.1476,0.1249,0.1359,0.11615
4248,0.999,0.7173,0.5312,0.2295,0.1729,0.1199,0.11456,0.1164,0.12354
4249,1.0,0.8833,0.4666,0.328,0.2612,0.2272,0.2073,0.1796,0.1282
4250,1.0,0.7173,0.403,0.2257,0.187,0.16,0.1357,0.1177,0.1077
4251,0.9995,0.805,0.572,0.4434,0.3994,0.3684,0.3367,0.3098,0.2769
4252,0.999,0.863,0.5596,0.516,0.3667,0.2996,0.249,0.1992,0.1404
4253,1.0,0.833,0.4204,0.2944,0.2656,0.2551,0.2427,0.223,0.2079
4254,1.0,0.685,0.5615,0.351,0.2155,0.182,0.1415,0.1354,0.1117
4255,0.9995,0.863,0.6216,0.3486,0.2175,0.1936,0.1737,0.159,0.1365
4256,1.001,0.5986,0.2598,0.2125,0.1727,0.1802,0.1854,0.1943,0.1796
4257,1.001,0.6465,0.4602,0.3015,0.269,0.2493,0.236,0.2225,0.1952
4258,0.999,0.675,0.543,0.4514,0.3057,0.2347,0.1735,0.1111,0.08527
4259,1.0,0.8877,0.759,0.642,0.5425,0.4746,0.43,0.383,0.2866
4260,0.9995,0.8257,0.4546,0.2505,0.2185,0.2057,0.10754,0.1141,0.11414
4261,0.999,0.8906,0.7637,0.2969,0.2432,0.2473,0.2426,0.2161,0.1895
4262,0.9995,0.645,0.4736,0.404,0.3672,0.3457,0.3274,0.291,0.2094
4263,0.9995,0.9233,0.8135,0.6807,0.585,0.4983,0.4407,0.3774,0.3035
4264,1.001,0.524,0.4368,0.381,0.3145,0.2834,0.2678,0.2598,0.2478
4265,0.999,0.869,0.3835,0.377,0.2983,0.2656,0.2505,0.2424,0.2129
4266,1.0,0.8247,0.6665,0.5723,0.513,0.4478,0.2163,0.1805,0.1638
4267,0.9995,0.8213,0.4346,0.2338,0.1768,0.1592,0.1478,0.1343,0.0696
4268,1.001,0.791,0.6807,0.6177,0.5728,0.5215,0.4521,0.3723,0.2998
4269,0.999,0.5576,0.4458,0.357,0.323,0.2327,0.2302,0.2283,0.2234
4270,0.9995,0.8765,0.684,0.368,0.2386,0.2084,0.183,0.1567,0.1335
4271,1.0,0.7603,0.4927,0.3982,0.2725,0.2083,0.1698,0.1406,0.10455
4272,1.0,0.621,0.3838,0.2827,0.2207,0.2092,0.2119,0.1954,0.1383
4273,1.0,0.696,0.573,0.413,0.317,0.304,0.291,0.279,0.1863
4274,1.0,0.888,0.738,0.618,0.5366,0.4385,0.328,0.2695,0.1725
4275,0.999,0.8496,0.4404,0.2622,0.2446,0.2155,0.1895,0.1649,0.1384
