pid,Step 45,Step 40,Step 35,Step 30,Step 25,Step 20,Step 15,Step 10,Step 5
4181,1.001,0.8486,0.537,0.4097,0.3462,0.2761,0.1996,0.1449,0.177
4182,1.0,0.8413,0.634,0.3782,0.2532,0.2605,0.2617,0.2352,0.1902
4183,0.999,0.8716,0.636,0.4136,0.3164,0.2666,0.2336,0.2145,0.1892
4184,1.001,0.848,0.4817,0.2827,0.2566,0.2495,0.2318,0.1991,0.1964
4185,1.0,0.828,0.66,0.4407,0.213,0.1569,0.11786,0.0871,0.05997
4186,1.001,0.629,0.3777,0.3064,0.2917,0.2734,0.26,0.2227,0.05856
4187,1.0,0.859,0.679,0.5347,0.4353,0.3389,0.3013,0.261,0.225
4188,0.9995,0.878,0.693,0.542,0.41,0.2976,0.222,0.184,0.1768
4189,0.9995,0.8257,0.517,0.391,0.342,0.272,0.2244,0.1908,0.1718
4190,1.0,0.857,0.6704,0.505,0.3782,0.321,0.276,0.2238,0.1509
4191,0.9995,0.7505,0.4797,0.323,0.2446,0.11456,0.1124,0.09894,0.05328
4192,1.001,0.826,0.5938,0.4587,0.3774,0.299,0.2505,0.1859,0.1023
4193,0.9995,0.8296,0.627,0.423,0.2986,0.1439,0.08496,0.0566,0.04645
4194,1.001,0.651,0.518,0.4014,0.3,0.2517,0.207,0.1536,0.1312
4195,1.0,0.783,0.568,0.383,0.3252,0.2947,0.2595,0.2023,0.11884
4196,1.0,0.846,0.609,0.4463,0.3633,0.3027,0.259,0.2194,0.198
4197,1.0,0.7866,0.5376,0.413,0.2627,0.2025,0.1658,0.142,0.10876
4198,0.999,0.8066,0.56,0.405,0.3123,0.2708,0.246,0.2053,0.1484
4199,0.999,0.7812,0.5767,0.4507,0.3582,0.2812,0.2239,0.1562,0.1276
4200,0.9995,0.8516,0.589,0.3948,0.3428,0.2908,0.2396,0.1956,0.1656
4201,1.0,0.873,0.646,0.492,0.3784,0.2932,0.274,0.2412,0.1945
4202,1.0,0.8467,0.6416,0.421,0.2864,0.264,0.2029,0.1611,0.1588
4203,1.0,0.8633,0.578,0.3943,0.3193,0.2268,0.1731,0.1218,0.0485
4204,0.9995,0.7974,0.459,0.3376,0.2856,0.2634,0.2432,0.1613,0.1447
4205,1.0,0.7983,0.544,0.3728,0.2817,0.2285,0.17,0.12354,0.07623
4206,1.0,0.877,0.6865,0.4883,0.3809,0.2976,0.1781,0.118,0.09576
4207,1.0,0.8755,0.6626,0.2952,0.2313,0.1903,0.1812,0.1619,0.132
4208,1.0,0.8906,0.709,0.5786,0.49,0.3794,0.2722,0.1953,0.086
