pid,Step 45,Step 40,Step 35,Step 30,Step 25,Step 20,Step 15,Step 10,Step 5
4289,1.001,0.882,0.7095,0.5513,0.354,0.2646,0.2002,0.1082,0.07886
4290,1.0,0.8584,0.6636,0.4978,0.3098,0.1821,0.1039,0.073,0.0714
4291,1.0,0.8823,0.687,0.4587,0.339,0.2834,0.2218,0.1417,0.089
4292,0.9995,0.891,0.695,0.519,0.3374,0.2494,0.1736,0.11414,0.0586
4293,1.0,0.7383,0.577,0.4146,0.2651,0.2065,0.1683,0.1249,0.079
4294,0.9995,0.849,0.556,0.4001,0.223,0.1885,0.1692,0.1223,0.0813
4295,1.0,0.9053,0.743,0.528,0.3384,0.1638,0.1505,0.112,0.1053
4296,1.0,0.873,0.577,0.4512,0.2578,0.2096,0.1412,0.0737,0.0662
4297,0.9995,0.5923,0.54,0.4368,0.3298,0.2311,0.1747,0.1605,0.063
4298,1.0,0.754,0.549,0.4136,0.2769,0.1537,0.09515,0.06537,0.05988
4299,1.001,0.91,0.367,0.2773,0.2241,0.2039,0.1742,0.1392,0.11383
4300,1.0,0.8325,0.4246,0.3982,0.286,0.2086,0.1586,0.064,0.04385
4301,1.0,0.8228,0.584,0.3872,0.2935,0.179,0.1202,0.0873,0.0943
4302,1.0,0.9087,0.7656,0.5977,0.4316,0.296,0.1823,0.1492,0.123
4303,0.9995,0.8643,0.6533,0.5073,0.3914,0.3088,0.2676,0.1625,0.064
4304,1.001,0.869,0.6113,0.4155,0.2585,0.1664,0.1094,0.0867,0.08356
4305,1.0,0.825,0.51,0.2754,0.1503,0.10406,0.09625,0.0719,0.05847
