pid,Step 45,Step 40,Step 35,Step 30,Step 25,Step 20,Step 15,Step 10,Step 5
1657,0.9995,0.891,0.715,0.485,0.3672,0.2659,0.1752,0.1333,0.1312
1658,1.0,0.9155,0.7583,0.5947,0.463,0.3276,0.1873,0.1602,0.1382
1659,0.999,0.914,0.727,0.609,0.5054,0.2827,0.2218,0.1635,0.1456
1660,1.001,0.8296,0.6167,0.418,0.291,0.1688,0.12415,0.0911,0.06866
1661,1.001,0.893,0.6963,0.5015,0.3806,0.2668,0.142,0.0928,0.0808
1662,1.0,0.9004,0.7344,0.5835,0.4658,0.3274,0.1873,0.1609,0.1299
1663,1.0,0.923,0.809,0.6787,0.4539,0.323,0.2245,0.1971,0.1527
1664,1.001,0.9155,0.78,0.646,0.346,0.2446,0.2207,0.1876,0.1171
1665,1.0,0.91,0.765,0.54,0.3013,0.2216,0.1807,0.1683,0.0794
1666,1.0,0.8457,0.6743,0.439,0.2495,0.189,0.1481,0.10876,0.06433
1667,1.0,0.895,0.737,0.6035,0.4885,0.3337,0.2351,0.1991,0.1346
1668,1.0,0.908,0.7646,0.6216,0.3872,0.2612,0.1809,0.1497,0.1499
1669,1.001,0.8906,0.7046,0.4968,0.2646,0.2253,0.1699,0.08234,0.08624
1670,1.0,0.9146,0.7427,0.6016,0.4775,0.3728,0.2532,0.1807,0.1159
1671,1.001,0.913,0.7656,0.6187,0.4897,0.3733,0.2905,0.1614,0.11896
1672,1.0,0.8833,0.689,0.398,0.2537,0.1654,0.1101,0.0989,0.0981
1673,1.001,0.9146,0.7856,0.651,0.476,0.3596,0.204,0.1522,0.0995
1674,1.0,0.91,0.711,0.5493,0.3035,0.1987,0.1599,0.1139,0.0631
1675,1.001,0.924,0.796,0.525,0.4834,0.3381,0.182,0.1567,0.1298
1676,0.9995,0.868,0.7236,0.5137,0.2964,0.2092,0.1406,0.1219,0.07294
1677,0.9995,0.908,0.7754,0.607,0.3843,0.26,0.1873,0.1545,0.11865
1678,1.0,0.9097,0.7803,0.6084,0.454,0.2776,0.1663,0.1282,0.11975
1679,0.9995,0.898,0.71,0.5557,0.4197,0.245,0.1519,0.1272,0.09625
